latitude,longitude,ignition_date,area_ha,state,shape_area
-35.1568482,138.55836720469068,1985-12-31T00:00:00.000Z,81,SA (South Australia),8.0233369317e-05
-34.48608436,115.75909088438826,2022-03-11T00:00:00.000Z,16691,WA (Western Australia),0.017781503
-33.01770777,151.42830921458383,2005-12-24T00:00:00.000Z,89,NSW (New South Wales),8.6150869265e-05
-35.54754811,150.31723033339358,1899-11-30T00:00:00.000Z,703,NSW (New South Wales),0.000698768
-30.18061146,115.20340941516461,2004-03-20T00:00:00.000Z,269,WA (Western Australia),0.000254132
-35.40182753,149.0538738914518,1984-12-20T00:00:00.000Z,169,ACT (Australian Capital Territory),0.000168047
-35.80709854,149.84733948688196,2018-08-15T00:00:00.000Z,394,NSW (New South Wales),0.000393104
-35.79726334,137.68887858157606,1954-01-13T00:00:00.000Z,209,SA (South Australia),0.000231966
-36.41510851,146.21324664672224,1995-01-01T00:00:00.000Z,10,VIC (Victoria),9.698504982e-06
-17.62422946,145.46672584732625,2011-08-11T00:00:00.000Z,25,QLD (Queensland),2.1260185576e-05
-29.73292786,152.14092868829007,2014-11-23T00:00:00.000Z,184,NSW (New South Wales),0.000171159
-29.67357352,152.08784041629096,1899-11-30T00:00:00.000Z,2059,NSW (New South Wales),0.001919133
-37.58675484,148.4699564181978,1973-01-01T00:00:00.000Z,46,VIC (Victoria),4.6796370498e-05
-26.500765,132.12625401218236,1980-12-31T00:00:00.000Z,311,SA (South Australia),0.000281455
-29.77173596,152.79490886731736,2023-07-02T00:00:00.000Z,61,NSW (New South Wales),5.6596737522e-05
-27.19157055,129.06899956502423,2002-12-31T00:00:00.000Z,79,SA (South Australia),7.2318456432e-05
-37.70607442,143.57072157474047,2013-03-27T00:00:00.000Z,50,VIC (Victoria),5.0841928442e-05
-33.45090271,151.08808088973473,2006-01-01T00:00:00.000Z,55,NSW (New South Wales),5.3115390529e-05
-31.37435401,134.18370293262137,1972-12-31T00:00:00.000Z,213,SA (South Australia),0.000201922
-33.27505169,140.98362409137897,1978-12-31T00:00:00.000Z,15,SA (South Australia),1.4443311102e-05
-18.9837768,146.23959175665223,2009-04-02T00:00:00.000Z,21,QLD (Queensland),1.8372625618e-05
-35.65363505,150.28272263335177,2012-10-04T00:00:00.000Z,76,NSW (New South Wales),7.5623177509e-05
-22.2034017,115.64600722049245,2017-03-01T00:00:00.000Z,154,WA (Western Australia),0.000148076
-33.41077938,115.99817832086399,2007-11-03T00:00:00.000Z,20,WA (Western Australia),1.9202331487e-05
-24.96768934,151.42504379706332,2001-01-01T00:00:00.000Z,11258,QLD (Queensland),0.010064291
-33.44422985,151.3247682610571,1967-10-01T00:00:00.000Z,14,NSW (New South Wales),1.3820091681e-05
-33.06226627,151.2123336318629,1996-08-13T00:00:00.000Z,38,NSW (New South Wales),3.6951682887e-05
-38.2639623,141.51588176228316,1942-01-01T00:00:00.000Z,236,VIC (Victoria),0.000242973
-29.63261871,153.2209472248235,2000-08-30T00:00:00.000Z,39,NSW (New South Wales),3.5989763091e-05
-30.23055484,150.1304352965923,1899-11-30T00:00:00.000Z,23271,NSW (New South Wales),0.021797847
-43.29759222,145.88922433449616,1984-11-20T00:00:00.000Z,581,TAS (Tasmania),0.000644995
-36.99622475,143.9278562888651,2012-11-29T00:00:00.000Z,132,VIC (Victoria),0.00013315
-22.3274196,118.5858594613176,2015-10-30T00:00:00.000Z,4801,WA (Western Australia),0.004528006
-34.87456342,150.17668783551306,1899-11-30T00:00:00.000Z,189,NSW (New South Wales),0.000185847
-33.04267251,150.67150400008433,1899-11-30T00:00:00.000Z,557,NSW (New South Wales),0.000537394
-33.36548332,150.73738627587008,1899-11-30T00:00:00.000Z,867,NSW (New South Wales),0.000839862
-17.7186436,145.47193800905342,2005-11-14T00:00:00.000Z,1098,QLD (Queensland),0.000935065
-35.6490924,138.21983796048153,2012-04-01T00:00:00.000Z,65,SA (South Australia),6.5241738866e-05
-42.63905041,146.8262821809003,2012-02-25T00:00:00.000Z,5238,TAS (Tasmania),0.005749792
-33.60358229,151.20123844479255,1899-11-30T00:00:00.000Z,363,NSW (New South Wales),0.000352234
-29.80147089,152.35061354872423,1899-11-30T00:00:00.000Z,386,NSW (New South Wales),0.000360003
-27.65073088,129.7182727808651,2009-12-31T00:00:00.000Z,1099,SA (South Australia),0.001091313
-37.292969,147.3029202128809,2019-12-31T00:00:00.000Z,1576,VIC (Victoria),0.001607673
-26.18119349,147.37757834487132,2012-10-23T00:00:00.000Z,50297,QLD (Queensland),0.048395633
-25.23456642,152.06492341524705,2009-09-24T00:00:00.000Z,88,QLD (Queensland),7.9265269278e-05
-32.83278476,150.86188011312487,1899-11-30T00:00:00.000Z,74,NSW (New South Wales),7.1082472914e-05
-31.77616337,151.91451248745616,2003-09-25T00:00:00.000Z,75,NSW (New South Wales),7.1347686116e-05
-28.99056674,152.46807168983324,1899-11-30T00:00:00.000Z,85,NSW (New South Wales),7.8666658283e-05
-27.50439923,129.7875924691989,2000-12-31T00:00:00.000Z,340,SA (South Australia),0.000310948
-32.34913117,152.2245148927975,1996-09-16T00:00:00.000Z,190,NSW (New South Wales),0.000181582
-36.27289142,147.57827007996426,2007-04-26T00:00:00.000Z,30,VIC (Victoria),3.0131445328e-05
-30.0958196,152.57419510203349,2022-11-23T00:00:00.000Z,11,NSW (New South Wales),9.993986623e-06
-33.66736246,151.16325194358592,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.8986804813e-05
-36.62203738,141.17264602553178,2014-11-04T00:00:00.000Z,678,VIC (Victoria),0.000684114
-30.66594667,132.40566696343816,2010-05-01T00:00:00.000Z,469,SA (South Australia),0.000441687
-26.89324017,121.65023682136452,2000-12-31T00:00:00.000Z,298,WA (Western Australia),0.000289856
-25.29798433,120.81693582855733,2013-08-05T00:00:00.000Z,82,WA (Western Australia),7.3627060601e-05
-32.29898285,151.76786197633933,1968-01-01T00:00:00.000Z,283,NSW (New South Wales),0.000270684
-31.98357451,152.49065270811388,1899-11-30T00:00:00.000Z,48,NSW (New South Wales),4.5958116516e-05
-31.93731775,151.37259578403922,1899-11-30T00:00:00.000Z,18,NSW (New South Wales),1.7064104668e-05
-16.74698864,124.96445226659918,2010-11-29T00:00:00.000Z,14468,WA (Western Australia),0.0122625
-27.80882248,124.55326385707014,2014-09-19T00:00:00.000Z,4720,WA (Western Australia),0.004322952
-33.31944898,123.12788003932602,2003-09-16T00:00:00.000Z,891,WA (Western Australia),0.000902892
-29.90951732,152.76924532986732,2014-08-03T00:00:00.000Z,247,NSW (New South Wales),0.000230714
-26.90923164,151.6690353,2004-09-20T00:00:00.000Z,17,QLD (Queensland),1.5134272417e-05
-30.59511688,152.3767578985337,1899-11-30T00:00:00.000Z,406,NSW (New South Wales),0.000381868
-29.87819982,153.1676512518723,1899-11-30T00:00:00.000Z,16,NSW (New South Wales),1.5180740775e-05
-40.9920124,147.85333602609208,2013-11-03T00:00:00.000Z,1436,TAS (Tasmania),0.001628095
-24.7152407,148.0036633722263,2009-10-31T00:00:00.000Z,136629,QLD (Queensland),0.121886488
-13.94512275,143.0718810914366,2017-11-10T00:00:00.000Z,20865,QLD (Queensland),0.017631852
-33.89508052,122.5073891841191,2004-12-29T00:00:00.000Z,3307,WA (Western Australia),0.003222612
-26.59108127,152.35441595501024,2009-10-10T00:00:00.000Z,732,QLD (Queensland),0.000663273
-33.34742028,151.11721254476637,1968-10-22T00:00:00.000Z,1257,NSW (New South Wales),0.001217916
-43.19173625,147.83554895125627,1995-10-24T00:00:00.000Z,51,TAS (Tasmania),5.6075863085e-05
-33.15542901,151.38679227989624,1971-09-28T00:00:00.000Z,639,NSW (New South Wales),0.000617306
-32.97308078,148.50834366450164,1899-11-30T00:00:00.000Z,19,NSW (New South Wales),1.8493798962e-05
-35.46463902,141.9746863,1964-01-01T00:00:00.000Z,48,VIC (Victoria),4.7618580993e-05
-19.26281947,147.02224065510657,2009-10-14T00:00:00.000Z,2827,QLD (Queensland),0.002429652
-35.49081427,139.71717107835164,2006-01-20T00:00:00.000Z,167,SA (South Australia),0.000165621
-30.12666113,152.48472704794364,1899-11-30T00:00:00.000Z,443,NSW (New South Wales),0.000414493
-29.59188356,153.13643472222844,1972-09-16T00:00:00.000Z,544,NSW (New South Wales),0.000506489
-41.15146659,147.81888475231122,1995-02-18T00:00:00.000Z,52,TAS (Tasmania),5.6154670801e-05
-31.44030141,151.5674755473373,2019-01-20T00:00:00.000Z,16,NSW (New South Wales),1.4915053271e-05
-29.45265378,131.8677489162006,1980-12-31T00:00:00.000Z,50755,SA (South Australia),0.047201603
-35.53844289,150.2147077731573,1899-11-30T00:00:00.000Z,60,NSW (New South Wales),5.9220244566e-05
-29.39336534,150.36929881335465,2015-01-06T00:00:00.000Z,22,NSW (New South Wales),2.0796514946e-05
-31.40960389,115.69708598509882,2011-03-21T00:00:00.000Z,16,WA (Western Australia),1.5335706848e-05
-29.66318064,152.3936974612839,2000-10-02T00:00:00.000Z,25937,NSW (New South Wales),0.024471938
-31.56350942,151.97471785269326,2019-01-08T00:00:00.000Z,2274,NSW (New South Wales),0.002159753
-29.60692079,153.1626999313203,1899-11-30T00:00:00.000Z,1877,NSW (New South Wales),0.001748404
-35.71700972,140.2275814506943,1999-11-27T00:00:00.000Z,27,SA (South Australia),2.6451649774e-05
-28.40962641,129.25425473630636,2003-12-31T00:00:00.000Z,28685,SA (South Australia),0.027710139
-28.90886566,150.93363859927157,1957-09-23T00:00:00.000Z,282,NSW (New South Wales),0.000260683
-28.49160621,152.0666217490016,1899-11-30T00:00:00.000Z,331,NSW (New South Wales),0.00030495
-30.31312622,150.20962395541747,1982-12-16T00:00:00.000Z,17,NSW (New South Wales),1.5579523733e-05
-25.99030474,151.27539085852396,2006-08-07T00:00:00.000Z,3607,QLD (Queensland),0.003252467
-31.39220557,134.41144699091706,1972-12-31T00:00:00.000Z,1185,SA (South Australia),0.001123627
-26.25797232,150.5281098887414,1952-11-01T00:00:00.000Z,1285,QLD (Queensland),0.001160629
-31.28251126,152.34187684746726,1899-11-30T00:00:00.000Z,275,NSW (New South Wales),0.000260264
-33.82316789,122.06399621126639,2015-05-15T00:00:00.000Z,51,WA (Western Australia),4.9813509122e-05
-31.41279896,131.98681166384668,2000-12-31T00:00:00.000Z,276,SA (South Australia),0.000262134
-25.66110005,152.8840689622186,2000-01-01T00:00:00.000Z,91,QLD (Queensland),8.189105256e-05
-32.02894779,152.49611907763102,1899-11-30T00:00:00.000Z,167,NSW (New South Wales),0.000159476
-28.92135751,152.27373700370262,1991-08-23T00:00:00.000Z,851,NSW (New South Wales),0.000787561
-34.88949135,142.38212961146178,1987-01-01T00:00:00.000Z,35,VIC (Victoria),3.484973422e-05
-25.4103017,121.99703884693153,2011-03-25T00:00:00.000Z,15,WA (Western Australia),1.3169206341e-05
-40.86745639,145.49237314411945,1980-11-11T00:00:00.000Z,39,TAS (Tasmania),4.1996891923e-05
-33.17778711,150.23167731148732,1899-11-30T00:00:00.000Z,24,NSW (New South Wales),2.2915784939e-05
-37.43327222,144.6213842868107,1939-01-01T00:00:00.000Z,962,VIC (Victoria),0.000979226
-24.00116948,149.07395429124608,2019-10-12T00:00:00.000Z,19796,QLD (Queensland),0.017566925
-29.33151342,146.2781714295277,2019-01-03T00:00:00.000Z,2073,NSW (New South Wales),0.001925839
-36.95000601,142.40952365838467,1999-01-01T00:00:00.000Z,5435,VIC (Victoria),0.00549881
-12.66465958,143.14654604959964,1999-01-01T00:00:00.000Z,133132,QLD (Queensland),0.112385226
-29.69883343,151.17360118701657,2002-11-11T00:00:00.000Z,29,NSW (New South Wales),2.7155925181e-05
-28.13740016,152.45647018060683,1984-08-16T00:00:00.000Z,360,QLD (Queensland),0.000331053
-26.7364062,152.65739456762307,2023-08-19T00:00:00.000Z,453,QLD (Queensland),0.000410985
-35.05618693,150.43013801017534,1899-11-30T00:00:00.000Z,27363,NSW (New South Wales),0.027046957
-33.54242858,150.57153400020385,1899-11-30T00:00:00.000Z,300,NSW (New South Wales),0.000291246
-26.74029907,152.63231658269638,1984-01-01T00:00:00.000Z,47,QLD (Queensland),4.2386574933e-05
-37.21470371,147.36267344099116,1980-01-01T00:00:00.000Z,3119,VIC (Victoria),0.003166522
-28.77067121,152.36299972526518,1991-09-01T00:00:00.000Z,297,NSW (New South Wales),0.000274835
-28.40422862,153.1565085253422,1899-11-30T00:00:00.000Z,30,NSW (New South Wales),2.762269969e-05
-24.90490962,150.89967291900206,2019-11-18T00:00:00.000Z,139,QLD (Queensland),0.000123838
-32.8205379,115.69086088283844,2007-02-22T00:00:00.000Z,35,WA (Western Australia),3.3637435308e-05
-29.04207563,152.61363058203892,1899-11-30T00:00:00.000Z,19,NSW (New South Wales),1.7932873106e-05
-34.89408237,150.59443749982287,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),9.780141227e-06
-33.23630508,150.4901546916971,1899-11-30T00:00:00.000Z,8269,NSW (New South Wales),0.008000779
-32.64862342,150.8713608318083,1899-11-30T00:00:00.000Z,43129,NSW (New South Wales),0.041444803
-26.2335655,125.06028061809903,2009-09-29T00:00:00.000Z,253,WA (Western Australia),0.000228735
-38.90264701,146.41820830730893,2009-02-08T00:00:00.000Z,24341,VIC (Victoria),0.02528241
-33.04283637,150.35290163821176,2002-12-22T00:00:00.000Z,110,NSW (New South Wales),0.000106366
-35.36932126,150.3438146422373,1899-11-30T00:00:00.000Z,57,NSW (New South Wales),5.620147067e-05
-35.71983978,136.98232792581032,2019-12-21T00:00:00.000Z,16312,SA (South Australia),0.018007597
-31.74684634,151.87490561001323,2004-10-05T00:00:00.000Z,56,NSW (New South Wales),5.3669781664e-05
-42.54731653,147.14906978961724,2015-10-03T00:00:00.000Z,78,TAS (Tasmania),8.5841041255e-05
-29.89581302,152.29893082227431,1899-11-30T00:00:00.000Z,1137,NSW (New South Wales),0.00106205
-29.80217109,152.0088832793447,2000-09-30T00:00:00.000Z,237,NSW (New South Wales),0.000220774
-33.52527206,151.2946004295531,1983-11-24T00:00:00.000Z,82,NSW (New South Wales),8.0031957623e-05
-37.80179204,141.7836373,2012-03-13T00:00:00.000Z,49,VIC (Victoria),5.0036829634e-05
-25.07078192,150.56908031150653,2009-11-23T00:00:00.000Z,4050,QLD (Queensland),0.003624537
-36.47983026,146.8680889,2009-02-07T00:00:00.000Z,63,VIC (Victoria),6.2964943936e-05
-37.47745941,145.25542092789684,2009-02-07T00:00:00.000Z,10,VIC (Victoria),9.810744359e-06
-31.54540793,151.8721203151522,1899-11-30T00:00:00.000Z,4136,NSW (New South Wales),0.00392797
-32.44757279,152.31857261177785,1899-11-30T00:00:00.000Z,736,NSW (New South Wales),0.000739556
-31.17636138,152.70829623534428,2002-07-15T00:00:00.000Z,297,NSW (New South Wales),0.000280853
-15.77111658,128.74718614421343,2017-09-16T00:00:00.000Z,25,WA (Western Australia),2.0995171667e-05
-33.87256903,122.45826858080038,1997-03-16T00:00:00.000Z,2837,WA (Western Australia),0.002764772
-30.53967843,150.9179173210574,2019-12-12T00:00:00.000Z,270,NSW (New South Wales),0.000253378
-33.98064233,140.11388551470378,1978-06-15T00:00:00.000Z,56,SA (South Australia),5.4892228945e-05
-34.14852857,150.9988764351739,1899-11-30T00:00:00.000Z,19,NSW (New South Wales),1.89535549e-05
-35.199064,138.65615955388353,1983-02-16T00:00:00.000Z,10,SA (South Australia),9.879852314e-06
-34.76079566,141.8228501081622,1964-01-01T00:00:00.000Z,106,VIC (Victoria),0.000104735
-42.87469544,147.26122018652092,1986-11-05T00:00:00.000Z,11,TAS (Tasmania),1.1811831428e-05
-27.84000704,150.5995091684477,1999-09-29T00:00:00.000Z,2323,QLD (Queensland),0.002127727
-34.9081458,117.94123507617994,1980-01-01T00:00:00.000Z,1087,WA (Western Australia),0.001072188
-35.92091226,140.73536547521923,1954-12-31T00:00:00.000Z,108,SA (South Australia),0.000107917
-21.18279822,148.49946184315644,2023-01-08T00:00:00.000Z,46,QLD (Queensland),3.9987132141e-05
-26.11833507,153.01442498641984,1971-01-01T00:00:00.000Z,23610,QLD (Queensland),0.021303488
-30.54388226,149.65810603364827,2001-12-23T00:00:00.000Z,29,NSW (New South Wales),2.7470466648e-05
-32.67168466,138.0405487614726,2005-12-31T00:00:00.000Z,2499,SA (South Australia),0.002401931
-30.98825643,115.38752066763509,2014-12-02T00:00:00.000Z,60,WA (Western Australia),5.7119179928e-05
-32.81231354,145.6828663319308,1899-11-30T00:00:00.000Z,2485,NSW (New South Wales),0.00239294
-31.07373052,153.04729682979172,2013-08-16T00:00:00.000Z,118,NSW (New South Wales),0.000111573
-31.16535929,149.54643571478277,1899-11-30T00:00:00.000Z,5654,NSW (New South Wales),0.005348851
-40.43536915,144.8467495544545,2006-03-16T00:00:00.000Z,49,TAS (Tasmania),5.2232742746e-05
-35.28100906,148.1474396864138,2003-02-11T00:00:00.000Z,59,NSW (New South Wales),5.8415451349e-05
-34.60923618,141.43849209751218,1958-01-01T00:00:00.000Z,26286,VIC (Victoria),0.025835197
-38.13093485,146.41169952728558,2007-01-01T00:00:00.000Z,14,VIC (Victoria),1.415729821e-05
-33.81737332,115.7610408,2022-04-23T00:00:00.000Z,47,WA (Western Australia),4.5759501745e-05
-35.13281336,150.4502875788569,1899-11-30T00:00:00.000Z,29,NSW (New South Wales),2.8292554362e-05
-38.5976362,143.32266767147905,2018-11-18T00:00:00.000Z,60,VIC (Victoria),6.1682484102e-05
-31.24957857,133.94680131883896,1978-04-30T00:00:00.000Z,669,SA (South Australia),0.000633302
-26.28724026,130.34205165063554,1988-12-31T00:00:00.000Z,7637,SA (South Australia),0.006900984
-27.50082727,125.58996226888961,2009-11-25T00:00:00.000Z,32,WA (Western Australia),2.89098341e-05
-28.89628372,152.0448264585416,2007-10-08T00:00:00.000Z,2766,NSW (New South Wales),0.002558263
-34.01220173,140.08664569451986,1989-08-14T00:00:00.000Z,17,SA (South Australia),1.6549823158e-05
-30.68238712,152.43709986617137,1993-07-01T00:00:00.000Z,60,NSW (New South Wales),5.6614933328e-05
-33.31821773,149.7664014,1979-12-21T00:00:00.000Z,433,NSW (New South Wales),0.000419496
-33.30787637,149.81328469322517,1899-11-30T00:00:00.000Z,1105,NSW (New South Wales),0.001069548
-14.85455642,125.74484476221501,2018-06-11T00:00:00.000Z,4275,WA (Western Australia),0.003795794
-33.01100995,151.0183234077553,1899-11-30T00:00:00.000Z,924,NSW (New South Wales),0.000891994
-37.68535924,148.68174408561592,1989-01-01T00:00:00.000Z,179,VIC (Victoria),0.000183248
-36.85581996,147.6234925542471,2013-10-21T00:00:00.000Z,56,VIC (Victoria),5.7045115227e-05
-17.6407601,128.8034900882221,2022-11-13T00:00:00.000Z,1556,WA (Western Australia),0.001416466
-41.49390591,147.92129856731717,2019-11-15T00:00:00.000Z,1290,TAS (Tasmania),0.001391169
-34.9380795,149.99531519509182,2019-12-27T00:00:00.000Z,4059,NSW (New South Wales),0.004005682
-28.02012162,152.55659129731583,2012-10-21T00:00:00.000Z,303,QLD (Queensland),0.000278472
-28.91597141,151.8313876089516,2007-09-21T00:00:00.000Z,2041,NSW (New South Wales),0.001888775
-29.89046891,152.79457149184594,2003-09-10T00:00:00.000Z,19,NSW (New South Wales),1.7554387796e-05
-24.52525942,151.43920775917982,2002-09-26T00:00:00.000Z,849,QLD (Queensland),0.000756125
-37.53320619,141.17242024221196,1952-01-01T00:00:00.000Z,43341,VIC (Victoria),0.044183215
-28.40385901,153.43838882168163,1899-11-30T00:00:00.000Z,122,NSW (New South Wales),0.000112388
-16.07781102,144.99498803285155,2015-09-21T00:00:00.000Z,17797,QLD (Queensland),0.015030855
-34.83042982,150.0711299205584,1899-11-30T00:00:00.000Z,454,NSW (New South Wales),0.000447651
-35.83634706,144.98141534468823,1977-02-05T00:00:00.000Z,10,NSW (New South Wales),1.0232731256e-05
-31.3711379,152.86135394100708,1899-11-30T00:00:00.000Z,25,NSW (New South Wales),2.3829324618e-05
-33.7870472,137.9976559750106,2022-12-06T00:00:00.000Z,50,SA (South Australia),4.8926842737e-05
-33.34277181,141.4107081730488,1899-11-30T00:00:00.000Z,273,NSW (New South Wales),0.000264558
-33.02630379,141.19533091294218,1899-11-30T00:00:00.000Z,703,NSW (New South Wales),0.000689335
-37.48736424,149.7278677088158,1968-01-01T00:00:00.000Z,17,VIC (Victoria),1.7803611627e-05
-29.78095093,153.2447461432738,1899-11-30T00:00:00.000Z,742,NSW (New South Wales),0.000691863
-31.89726767,151.62732865107512,1899-11-30T00:00:00.000Z,132,NSW (New South Wales),0.000125829
-26.09884087,120.88887879263515,2006-12-08T00:00:00.000Z,1824,WA (Western Australia),0.0017267
-35.46481618,148.7367135869862,1899-11-30T00:00:00.000Z,583,NSW (New South Wales),0.000579128
-37.99463768,141.6908809115888,1980-01-01T00:00:00.000Z,21,VIC (Victoria),2.1065896362e-05
